,week,weekday,hour,minute,CellID,smsin,smsout,callin,callout,internet,idx,relativeHumidity,precipitation,temperature,windSpeed
12996,46,5,0,0,5459,9.426748379543447,7.3464458846800325,9.937218696108962,9.65190806881441,312.6361162610198,47088.0,86.0,,10.0,0.5
13002,46,5,0,10,5459,13.304352156760904,4.2203739613921725,8.75383527387376,8.392718831875964,385.73644149714585,47089.0,86.0,,10.0,0.5333333333333333
13008,46,5,0,20,5459,13.111670609353954,7.949657685350447,1.9230815505983672,3.35567327433509,349.08794043085015,47090.0,86.0,,10.0,0.5666666666666667
13014,46,5,0,30,5459,10.015952350441632,11.572304063190115,6.0660862785362815,5.237857461323297,459.5553843361233,47091.0,86.0,,10.0,0.6
13020,46,5,0,40,5459,6.054796685463492,8.528955973233758,4.152891141945962,3.7658796690898777,263.4390867557417,47092.0,86.0,,10.0,0.6333333333333333
13026,46,5,0,50,5459,13.340347626051551,5.93253411074018,3.9331611150172505,6.935958370642066,245.20948856932358,47093.0,86.0,,10.0,0.6666666666666666
13032,46,5,1,0,5459,5.7480377825807825,5.6845776315278975,1.4557713413418074,3.9881534541532577,228.05787478675026,47094.0,86.0,,10.0,0.7
13038,46,5,1,10,5459,2.0682865517272573,3.939831530869149,1.2521811724131826,1.7690481332195982,238.02042765872397,47095.0,85.83333333333333,,10.0,0.6833333333333333
13044,46,5,1,20,5459,6.204451162806902,5.582083750072081,0.5410692871692931,1.6947037141726045,207.0598124068953,47096.0,85.66666666666667,,10.0,0.6666666666666666
13050,46,5,1,30,5459,2.6858000342903137,4.066823538284129,1.628823583901501,1.667781141148903,210.21228489002343,47097.0,85.5,,10.0,0.6499999999999999
13056,46,5,1,40,5459,2.8239686428232544,3.9598902378511824,1.9360174926714373,2.32551626079504,213.1712057871968,47098.0,85.33333333333333,,10.0,0.6333333333333333
13062,46,5,1,50,5459,3.189384523745044,3.323906828377017,0.0,2.720889563946879,220.03346878124214,47099.0,85.16666666666667,,10.0,0.6166666666666667
13068,46,5,2,0,5459,1.84316345261962,2.150357361389556,0.6310074202853293,1.048066342519621,173.51461270957677,47100.0,85.0,,10.0,0.6
13074,46,5,2,10,5459,0.9015230193277768,2.150357361389556,1.3888591988600891,0.8799274273934836,172.42355994128414,47101.0,85.33333333333333,,10.0,0.5333333333333333
13080,46,5,2,20,5459,1.2894846471688182,3.612357749788962,0.006785934587979997,0.0,181.71476132756158,47102.0,85.66666666666667,,10.0,0.4666666666666667
13086,46,5,2,30,5459,2.649043793109137,6.757483251604443,0.6076798144055816,1.8095328764616263,380.4903639082613,47103.0,86.0,,10.0,0.39999999999999997
13092,46,5,2,40,5459,0.0,3.6311007371469533,2.1597442638671347,0.8879511501518167,193.76274209097718,47104.0,86.33333333333333,,10.0,0.3333333333333333
13098,46,5,2,50,5459,3.2574516622460985,4.171373235286805,0.3139798433579166,0.30719390876993663,174.7851742661873,47105.0,86.66666666666667,,10.0,0.26666666666666666
13104,46,5,3,0,5459,3.1491789331373523,3.1836140465628646,0.30719390876993663,0.7250742034158115,167.0002767583469,47106.0,87.0,,10.0,0.2
13110,46,5,3,10,5459,0.3409024163816182,2.464337204747473,0.0,0.30719390876993663,153.57455520202558,47107.0,87.66666666666667,,10.0,0.26666666666666666
13116,46,5,3,20,5459,0.7749446655686497,2.150357361389556,1.1735494669874602,0.6377933548733093,151.00290922218363,47108.0,88.33333333333333,,10.0,0.33333333333333337
13122,46,5,3,30,5459,0.20852379728464884,2.686211705879864,0.30719390876993663,0.5342833525813132,144.8610627545701,47109.0,89.0,,10.0,0.4
13128,46,5,3,40,5459,4.017825314354987,3.968486117838306,0.30719390876993663,0.006785934587979997,156.56693968276855,47110.0,89.66666666666667,,10.0,0.4666666666666667
13134,46,5,3,50,5459,0.10769029209480643,2.8621325007459903,0.0,0.006785934587979997,151.92499714775914,47111.0,90.33333333333333,,10.0,0.5333333333333333
13140,46,5,4,0,5459,1.287044426722603,2.150357361389556,1.1803354015754404,1.573660041395846,139.83665433484938,47112.0,91.0,,10.0,0.6
13146,46,5,4,10,5459,0.0,2.4844738431831948,0.8082115175193592,0.0,155.141763860938,47113.0,91.16666666666667,,9.833333333333334,0.5666666666666667
13152,46,5,4,20,5459,0.0,2.831625692823686,0.0,0.0,154.48807716207938,47114.0,91.33333333333333,,9.666666666666666,0.5333333333333333
13158,46,5,4,30,5459,3.6341338573145068,3.3791329964693024,0.6310074202853293,3.1550749783297887,143.34613391314215,47115.0,91.5,,9.5,0.5
13164,46,5,4,40,5459,0.9651239020789676,3.2990285315107424,4.427496757171354,2.671146274446592,139.808806701934,47116.0,91.66666666666667,,9.333333333333334,0.4666666666666667
13170,46,5,4,50,5459,4.335697703142055,2.764745178929429,0.0,1.2272200402944369,148.96205442801732,47117.0,91.83333333333333,,9.166666666666666,0.43333333333333335
13176,46,5,5,0,5459,0.9215817263098098,3.0719390876993664,0.006785934587979997,0.006785934587979997,152.66513267795008,47118.0,92.0,,9.0,0.4
13182,46,5,5,10,5459,0.0,2.7715311135174097,0.0,0.0,161.25582708473797,47119.0,92.16666666666667,,9.0,0.45
13188,46,5,5,20,5459,0.0,3.9382946459168897,0.0,0.4110943600578949,151.95700016909996,47120.0,92.33333333333333,,9.0,0.5
13194,46,5,5,30,5459,1.0423084943702885,2.501093445928651,1.0934450020289002,0.8731414928055037,147.69300732769256,47121.0,92.5,,9.0,0.55
13200,46,5,5,40,5459,3.620901637522496,2.457551270159493,0.30719390876993663,0.8858419755985558,169.48292501056991,47122.0,92.66666666666667,,9.0,0.6
13206,46,5,5,50,5459,2.6149039853141773,2.4711231393354534,0.33411648179363823,1.175018119443665,164.27699801820845,47123.0,92.83333333333333,,9.0,0.6499999999999999
13212,46,5,6,0,5459,1.8890628073623783,4.300714722779112,0.2270894438113765,1.7599847157505852,175.8170119720953,47124.0,93.0,,9.0,0.7
13218,46,5,6,10,5459,2.3606708031508807,4.186192591590752,0.8463171521579581,2.7593778190735114,191.8931137674872,47125.0,93.0,,9.0,0.6833333333333333
13224,46,5,6,20,5459,4.430126910552437,4.51467506119432,3.4622688870997256,4.901553915993932,203.23849874261344,47126.0,93.0,,9.0,0.6666666666666666
13230,46,5,6,30,5459,4.140441131045352,4.590455407055897,0.5875431759698599,1.80954257541926,174.93179274338672,47127.0,93.0,,9.0,0.6499999999999999
13236,46,5,6,40,5459,12.274693620080635,5.7227154074531335,0.6377933548733093,1.6960847362174876,173.26065282333494,47128.0,93.0,,9.0,0.6333333333333333
13242,46,5,6,50,5459,5.162104235160878,6.295136023260508,5.332069154276838,10.174040592646543,211.72216588650105,47129.0,93.0,,9.0,0.6166666666666667
13248,46,5,7,0,5459,9.373892584367297,7.364062144251277,6.709313611074919,5.121581044554698,204.2883552918356,47130.0,93.0,,9.0,0.6
13254,46,5,7,10,5459,7.527686345431168,11.873452790122778,3.560060532625166,4.8270508605826565,248.2255131809929,47131.0,92.66666666666667,,9.0,0.5833333333333333
13260,46,5,7,20,5459,9.92866983424348,12.381022504503903,6.493671302047133,5.094253128616582,227.3304433864529,47132.0,92.33333333333333,,9.0,0.5666666666666667
13266,46,5,7,30,5459,12.409798617218444,10.606528452835837,5.437567040594377,7.637906687838607,237.81153915118244,47133.0,92.0,,9.0,0.55
13272,46,5,7,40,5459,12.574303042107196,13.326285316917033,7.9936548554041025,7.322646543494799,262.2247558133663,47134.0,91.66666666666667,,9.0,0.5333333333333333
13278,46,5,7,50,5459,15.81748983475896,12.464697990893756,8.8451913844617,9.838096186314413,318.80436856430265,47135.0,91.33333333333333,,9.0,0.5166666666666666
13284,46,5,8,0,5459,28.176510539577688,12.993283587486912,6.928066187446826,10.314276309117878,278.2576833623595,47136.0,91.0,,9.0,0.5
13290,46,5,8,10,5459,29.04506329588921,20.780391613979138,12.529448133499978,11.718677095237188,296.3684029013544,47137.0,89.5,,9.166666666666666,0.48333333333333334
13296,46,5,8,20,5459,29.531504847242175,29.269390006336923,10.983815448089617,8.030236122639659,357.3038101956612,47138.0,88.0,,9.333333333333334,0.4666666666666667
13302,46,5,8,30,5459,31.597687615869628,20.071366681402356,10.820737990284428,21.812294738189877,347.99159009951796,47139.0,86.5,,9.5,0.45
13308,46,5,8,40,5459,21.323650345543125,12.284283471224013,20.847219927683252,26.600619813030768,342.5359193985532,47140.0,85.0,,9.666666666666666,0.43333333333333335
13314,46,5,8,50,5459,36.383426298766345,16.95066145625941,16.756105632144706,21.08466040713536,422.3742171199508,47141.0,83.5,,9.833333333333334,0.4166666666666667
13320,46,5,9,0,5459,46.29993086610146,18.320456540625077,11.628463950705076,32.17909885460237,423.5193671015065,47142.0,82.0,,10.0,0.4
13326,46,5,9,10,5459,51.99862976245346,23.269370346227923,27.482598830977622,21.560593558890695,502.87372085317327,47143.0,81.0,,10.333333333333334,0.48333333333333334
13332,46,5,9,20,5459,39.92294210376941,19.857259624958086,22.89632513921655,29.659103109237215,584.3626588569026,47144.0,80.0,,10.666666666666666,0.5666666666666667
13338,46,5,9,30,5459,38.99162447437171,22.9410169354358,32.39583326182426,27.28847011942911,520.4523731449074,47145.0,79.0,,11.0,0.65
13344,46,5,9,40,5459,44.08566625974709,19.921244621676593,29.55381242055389,32.6648686490324,441.3524940921306,47146.0,78.0,,11.333333333333334,0.7333333333333334
13350,46,5,9,50,5459,37.323794995191335,19.700864098669,25.662454917818692,21.646708242169748,457.31128937680893,47147.0,77.0,,11.666666666666666,0.8166666666666667
13356,46,5,10,0,5459,35.593429724256616,21.40182260160341,38.36097161475507,34.21476529611791,530.1805970892083,47148.0,76.0,,12.0,0.9
13362,46,5,10,10,5459,45.673056594052326,17.547305749516717,27.056496896610962,42.312632998808496,484.416794859404,47149.0,76.0,,12.0,0.9833333333333334
13368,46,5,10,20,5459,42.639216546710436,16.382617724833054,35.80050026743186,34.39651197640958,504.39772422668267,47150.0,76.0,,12.0,1.0666666666666667
13374,46,5,10,30,5459,45.24012216241943,23.595238478536213,31.87054925826509,37.36496693395802,562.247913885931,47151.0,76.0,,12.0,1.15
13380,46,5,10,40,5459,36.265006335480855,20.047126380580675,29.650547054848772,35.04744489323515,513.6619850650733,47152.0,76.0,,12.0,1.2333333333333334
13386,46,5,10,50,5459,44.258647645592426,29.513259350219286,40.07011467308775,34.8715563974297,522.0185820307925,47153.0,76.0,,12.0,1.3166666666666667
13392,46,5,11,0,5459,43.333138131881725,39.32993931388323,31.562057659827342,35.74841337833351,577.6096219917267,47154.0,76.0,,12.0,1.4
13398,46,5,11,10,5459,74.70182177459026,40.99380447337618,31.00636536156979,34.74765642943736,583.4881169826723,47155.0,75.5,,12.166666666666666,1.3499999999999999
13404,46,5,11,20,5459,73.34380848639012,24.522734911914636,31.69304313374704,33.772854963772375,538.2835373748427,47156.0,75.0,,12.333333333333334,1.3
13410,46,5,11,30,5459,65.3633528326886,37.9387941361124,40.17437423078809,42.457333972670064,513.3173901044979,47157.0,74.5,,12.5,1.25
13416,46,5,11,40,5459,48.88386452149569,38.40783798680325,27.905086968275427,37.65124913044221,697.4768381540122,47158.0,74.0,,12.666666666666666,1.2
13422,46,5,11,50,5459,53.03297927021925,41.4855827976376,31.031667002576107,39.31295270676417,724.7946955843207,47159.0,73.5,,12.833333333333334,1.1500000000000001
13428,46,5,12,0,5459,55.46213795104941,21.356021392439214,29.58193486434595,46.913062555491884,961.1437061099347,47160.0,73.0,,13.0,1.1
13434,46,5,12,10,5459,54.45776816796352,23.371888231755214,36.20947294179799,37.97803361156382,634.177146176879,47161.0,72.66666666666667,,13.0,1.1333333333333333
13440,46,5,12,20,5459,59.779056169617654,24.18186639891728,29.210614715126084,31.37961796724716,640.3311532164391,47162.0,72.33333333333333,,13.0,1.1666666666666667
13446,46,5,12,30,5459,42.87375692495164,15.169703728631092,22.495423922021846,23.9256938520762,583.7552591454437,47163.0,72.0,,13.0,1.2000000000000002
13452,46,5,12,40,5459,30.79738907623771,16.366896637140705,34.86935635082974,27.124290513215318,551.8153102791761,47164.0,71.66666666666667,,13.0,1.2333333333333334
13458,46,5,12,50,5459,51.091244501511895,21.673706724364017,32.198620244719805,31.365410475681056,681.7722958083677,47165.0,71.33333333333333,,13.0,1.2666666666666666
13464,46,5,13,0,5459,49.52751651080619,29.581621832171923,24.605452784675965,32.82901643484132,594.7080002874343,47166.0,71.0,,13.0,1.3
13470,46,5,13,10,5459,44.816988516139205,24.801471121171762,31.112583076117893,28.76839068346021,573.3538926487022,47167.0,71.16666666666667,,13.166666666666666,1.35
13476,46,5,13,20,5459,42.998504797152776,25.957698638918508,20.437705233127705,33.83255594835752,609.2969052395728,47168.0,71.33333333333333,,13.333333333333334,1.4000000000000001
13482,46,5,13,30,5459,56.071393840648014,27.443562891522628,18.09478850527651,31.048550490341547,736.592188583425,47169.0,71.5,,13.5,1.4500000000000002
13488,46,5,13,40,5459,55.32165133890607,24.346641353756628,19.610325057031105,28.32638617959327,586.0207418755598,47170.0,71.66666666666667,,13.666666666666666,1.5
13494,46,5,13,50,5459,43.67916388787241,27.07712174099424,28.165670403346642,27.77472689944979,533.6589048248392,47171.0,71.83333333333333,,13.833333333333334,1.55
13500,46,5,14,0,5459,35.04534652751901,19.47727478389058,24.938817574729907,17.70317614050508,610.5648541866879,47172.0,72.0,,14.0,1.6
13506,46,5,14,10,5459,52.528267895114745,18.71638027741217,32.677285223290376,26.524795704049048,527.8781518936651,47173.0,71.5,,14.0,1.7000000000000002
13512,46,5,14,20,5459,28.459072370964986,13.249641950437992,23.81131216099341,24.835450804973174,486.63797774360427,47174.0,71.0,,14.0,1.8
13518,46,5,14,30,5459,32.78185407833725,14.358530271136932,30.273125643628262,23.723880147216423,497.96792036389746,47175.0,70.5,,14.0,1.9000000000000001
13524,46,5,14,40,5459,40.44923141050724,27.06096898398388,21.801609353184443,24.80676865595556,564.6298768970507,47176.0,70.0,,14.0,2.0
